.species.name,tax.id,phage.nonphage,source,source.version,acc
Lactococcus phage vB_Llc_bIBBAm4,2305485,phage,NCBI Refseq,209,NC_055001
Lactococcus phage vB_Llc_bIBBE1,2305487,phage,NCBI Refseq,209,NC_055002
Lactococcus phage vB_Llc_bIBBp6/4,2305489,phage,NCBI Refseq,209,NC_055004
Pseudomonas phage EPa61,2307269,phage,NCBI Refseq,209,NC_048744
Streptococcus virus C1,230871,phage,NCBI Refseq,209,NC_004814
Serratia phage JS26,2315217,phage,NCBI Refseq,209,NC_053012
Acinetobacter phage vB_AbaM_B09_Aci05,2315458,phage,NCBI Refseq,209,NC_048080
Acinetobacter phage vB_AbaM_B09_Aci01-1,2315466,phage,NCBI Refseq,209,NC_048074
Acinetobacter phage vB_AbaM_B09_Aci02-2,2315467,phage,NCBI Refseq,209,NC_048075
Acinetobacter phage vB_AbaP_46-62_Aci07,2315468,phage,NCBI Refseq,209,NC_048076
Bacillus phage vB_BthP-Goe4,2315470,phage,NCBI Refseq,209,NC_049966
Enterobacteria phage vB_EcoP_IME390,2315471,phage,NCBI Refseq,209,NC_048082
Klebsiella phage Seifer,2315475,phage,NCBI Refseq,209,NC_048732
Lactobacillus phage Iacchus,2315483,phage,NCBI Refseq,209,NC_048084
Lactobacillus phage Bromius,2315485,phage,NCBI Refseq,209,NC_048085
Escherichia phage FEC19,2315486,phage,NCBI Refseq,209,NC_048073
Escherichia phage vB_vPM_PD06,2315527,phage,NCBI Refseq,209,NC_052653
Gordonia phage Buggaboo,2315529,phage,NCBI Refseq,209,NC_055770
Gordonia phage Emianna,2315530,phage,NCBI Refseq,209,NC_055771
Gordonia phage Getalong,2315531,phage,NCBI Refseq,209,NC_048083
Mycobacterium phage Grizzly,2315539,phage,NCBI Refseq,209,NC_054442
Mycobacterium phage Paito,2315544,phage,NCBI Refseq,209,NC_054439
Escherichia phage vB_vPM_PD112,2315580,phage,NCBI Refseq,209,NC_054928
Proteus phage Stubb,2315597,phage,NCBI Refseq,209,NC_048086
Acinetobacter phage vB_AbaP_B09_Aci08,2315601,phage,NCBI Refseq,209,NC_048081
Arthrobacter phage KBurrousTX,2315608,phage,NCBI Refseq,209,NC_049442
Gordonia phage Turuncu,2315610,phage,NCBI Refseq,209,NC_055769
Mycobacterium phage ArcusAngelus,2315613,phage,NCBI Refseq,209,NC_051633
Mycobacterium phage Saguaro,2315616,phage,NCBI Refseq,209,NC_051583
Escherichia phage LL11,2315628,phage,NCBI Refseq,209,NC_048064
Citrobacter phage Sazh,2315629,phage,NCBI Refseq,209,NC_048065
Escherichia phage fp01,2315695,phage,NCBI Refseq,209,NC_048731
Klebsiella phage KP179,2315700,phage,NCBI Refseq,209,NC_055768
Microbacterium phage Burro,2315703,phage,NCBI Refseq,209,NC_048733
Microbacterium phage Efeko,2315704,phage,NCBI Refseq,209,NC_052941
Mycobacterium phage MilleniumForce,2315711,phage,NCBI Refseq,209,NC_051683
Streptomyces phage Darolandstone,2315716,phage,NCBI Refseq,209,NC_048072
Enterococcus phage EfV12-phi1,2315766,phage,NCBI Refseq,209,NC_048087
Salmonella phage Siskin,2316013,phage,NCBI Refseq,209,NC_048727
Salmonella phage Sw2,2316014,phage,NCBI Refseq,209,NC_048062
Clostridium phage susfortuna,2316154,phage,NCBI Refseq,209,NC_048712
Dickeya phage Katbat,2320191,phage,NCBI Refseq,209,NC_048057
Dickeya phage Luksen,2320192,phage,NCBI Refseq,209,NC_048059
Dickeya phage Mysterion,2320193,phage,NCBI Refseq,209,NC_048060
Pectobacterium phage Gaspode,2320194,phage,NCBI Refseq,209,NC_048056
Pectobacterium phage Lelidair,2320195,phage,NCBI Refseq,209,NC_048058
Pectobacterium phage Nobby,2320197,phage,NCBI Refseq,209,NC_048061
Yersinia phage PYPS2T,2321390,phage,NCBI Refseq,209,NC_054944
Yersinia phage PYPS50,2321391,phage,NCBI Refseq,209,NC_048108
Xanthomonas virus Xp10,232237,phage,NCBI Refseq,209,NC_004902
Aeromonas virus 25,233894,phage,NCBI Refseq,209,NC_008208
Enterobacter phage phiT5282H,2340712,phage,NCBI Refseq,209,NC_049429
Shigella phage phi25-307,2340715,phage,NCBI Refseq,209,NC_055734
Escherichia phage C1,2340716,phage,NCBI Refseq,209,NC_054651
Escherichia phage C5,2340717,phage,NCBI Refseq,209,NC_048079
Escherichia phage N30,2340719,phage,NCBI Refseq,209,NC_048078
Lactobacillus virus phiJL1,235201,phage,NCBI Refseq,209,NC_006936
Acidianus filamentous virus 1,235266,phage,NCBI Refseq,209,NC_005830
Bacillus phage Bam35c,236750,phage,NCBI Refseq,209,NC_005258
Dickeya phage vB_DsoM_JA11,2382310,phage,NCBI Refseq,209,NC_048077
Synechococcus phage S-PM2,238854,phage,NCBI Refseq,209,NC_006820
Klebsiella phage GH-K3,2419608,phage,NCBI Refseq,209,NC_048162
Mycobacterium phage Sauce,2419614,phage,NCBI Refseq,209,NC_054722
Bacillus phage vB_BboS-125,2419618,phage,NCBI Refseq,209,NC_048735
Klebsiella phage Pylas,2419682,phage,NCBI Refseq,209,NC_049444
Salmonella phage SeSz-1,2419752,phage,NCBI Refseq,209,NC_049443
Salmonella phage SeSz-2,2419753,phage,NCBI Refseq,209,NC_054643
Salmonella phage SeWh-1,2419754,phage,NCBI Refseq,209,NC_053000
Salmonella phage SeZq-1,2419755,phage,NCBI Refseq,209,NC_053001
Salmonella phage Segz_1,2419756,phage,NCBI Refseq,209,NC_054640
Escherichia phage vB_Eco_mar003J3,2419761,phage,NCBI Refseq,209,NC_048203
Escherichia phage vB_Eco_mar004NP2,2419762,phage,NCBI Refseq,209,NC_048205
Vibrio phage vB_VpaS_OWB,2419783,phage,NCBI Refseq,209,NC_048167
Serratia phage vB_SmaA_3M,2419930,phage,NCBI Refseq,209,NC_048736
Edwardsiella phage Edno5,2419942,phage,NCBI Refseq,209,NC_054464
Arthrobacter phage Andrew,2419946,phage,NCBI Refseq,209,NC_048098
Arthrobacter phage Bridgette,2419949,phage,NCBI Refseq,209,NC_048091
Arthrobacter phage Constance,2419950,phage,NCBI Refseq,209,NC_048092
Arthrobacter phage Coral,2419951,phage,NCBI Refseq,209,NC_048099
Arthrobacter phage DrManhattan,2419955,phage,NCBI Refseq,209,NC_048093
Arthrobacter phage Eileen,2419956,phage,NCBI Refseq,209,NC_048094
Arthrobacter phage Judy,2419958,phage,NCBI Refseq,209,NC_048095
Arthrobacter phage Kepler,2419959,phage,NCBI Refseq,209,NC_048100
Arthrobacter phage Peas,2419965,phage,NCBI Refseq,209,NC_048096
Arthrobacter phage Yang,2419970,phage,NCBI Refseq,209,NC_048097
Microbacterium phage Armstrong,2419971,phage,NCBI Refseq,209,NC_048090
Mycobacterium phage Fowlmouth,2419978,phage,NCBI Refseq,209,NC_048734
Mycobacterium phage Lizziana,2419980,phage,NCBI Refseq,209,NC_051678
Clostridium phage CPD2,2420237,phage,NCBI Refseq,209,NC_048738
Escherichia phage vB_EcoM_DalCa,2420240,phage,NCBI Refseq,209,NC_054908
Aeromonas phage ZPAH7,2420320,phage,NCBI Refseq,209,NC_048133
Burkholderia phage BcepNazgul,242861,phage,NCBI Refseq,209,NC_005091
Sulfolobus spindle-shaped virus 1,244589,phage,NCBI Refseq,209,NC_001338
Sulfolobus spindle-shaped virus 2,244590,phage,NCBI Refseq,209,NC_005265
Escherichia phage MLF4,2448909,phage,NCBI Refseq,209,NC_055780
Escherichia virus TLS,245685,phage,NCBI Refseq,209,NC_009540
Ralstonia phage p12J,247080,phage,NCBI Refseq,209,NC_005131
Salmonella phage Seszw_1,2479482,phage,NCBI Refseq,209,NC_054642
Escherichia phage p000v,2479933,phage,NCBI Refseq,209,NC_055781
Salmonella phage STG2,2480623,phage,NCBI Refseq,209,NC_048089
Pseudomonas phage RLP,2483418,phage,NCBI Refseq,209,NC_048168
Enterobacter phage EcpYZU01,2483604,phage,NCBI Refseq,209,NC_048135
Proteus phage Mydo,2483610,phage,NCBI Refseq,209,NC_048741
Pseudomonas phage Dobby,2483611,phage,NCBI Refseq,209,NC_048109
Salmonella phage Seafire,2483612,phage,NCBI Refseq,209,NC_048110
Mycobacterium phage CRB2,2483623,phage,NCBI Refseq,209,NC_051585
Gordonia phage Ailee,2483665,phage,NCBI Refseq,209,NC_055773
Gordonia phage Bibwit,2483666,phage,NCBI Refseq,209,NC_055774
Gordonia phage Bizzy,2483667,phage,NCBI Refseq,209,NC_053239
Gordonia phage Fosterous,2483668,phage,NCBI Refseq,209,NC_055775
Gordonia phage Gaea,2483669,phage,NCBI Refseq,209,NC_053238
Gordonia phage Geodirt,2483670,phage,NCBI Refseq,209,NC_055776
Gordonia phage Kroos,2483671,phage,NCBI Refseq,209,NC_053234
Gordonia phage Nordenberg,2483672,phage,NCBI Refseq,209,NC_055777
Gordonia phage Stultus,2483674,phage,NCBI Refseq,209,NC_055778
Gordonia phage Tangent,2483675,phage,NCBI Refseq,209,NC_055779
Staphylococcus phage Pabna,2483713,phage,NCBI Refseq,209,NC_048107
Corynebacterium phage Kimchi1738,2483719,phage,NCBI Refseq,209,NC_055772
Microbacterium phage Goodman,2484206,phage,NCBI Refseq,209,NC_048101
Mycobacterium phage Filuzino,2484209,phage,NCBI Refseq,209,NC_051657
Mycobacterium phage Prithvi,2484215,phage,NCBI Refseq,209,NC_051626
Mycobacterium phage Whouxphf,2484216,phage,NCBI Refseq,209,NC_051718
Arthrobacter phage Anjali,2484217,phage,NCBI Refseq,209,NC_048739
Arthrobacter phage Mendel,2484218,phage,NCBI Refseq,209,NC_048740
Vibrio phage VspSw_1,2484249,phage,NCBI Refseq,209,NC_048151
Synechococcus phage S-P4,2484640,phage,NCBI Refseq,209,NC_048102
Sulfolobus virus Kamchatka 1,248496,phage,NCBI Refseq,209,NC_005361
Lactococcus phage phiQ1,2488571,phage,NCBI Refseq,209,NC_049805
Klebsiella phage 13,2488573,phage,NCBI Refseq,209,NC_049844
Escherichia phage Skarpretter,2488654,phage,NCBI Refseq,209,NC_048112
Arthrobacter phage Liebe,2488780,phage,NCBI Refseq,209,NC_048115
Mycobacterium phage Centaur,2488784,phage,NCBI Refseq,209,NC_054808
Mycobacterium phage Rhynn,2488788,phage,NCBI Refseq,209,NC_052457
Streptomyces phage Gilson,2488789,phage,NCBI Refseq,209,NC_048742
Pectobacterium phage Arno160,2488835,phage,NCBI Refseq,209,NC_048111
Salmonella phage Lumpael,2488859,phage,NCBI Refseq,209,NC_048113
Klebsiella phage kpssk3,2488949,phage,NCBI Refseq,209,NC_048114
Arthrobacter phage BigMack,2488953,phage,NCBI Refseq,209,NC_054418
Mycobacterium phage BigPaolini,2488962,phage,NCBI Refseq,209,NC_052420
Mycobacterium phage Bones,2488963,phage,NCBI Refseq,209,NC_052425
Mycobacterium phage Zerg,2488980,phage,NCBI Refseq,209,NC_051720
Pectobacterium phage Clickz,2489618,phage,NCBI Refseq,209,NC_048116
Pectobacterium phage Khlen,2489627,phage,NCBI Refseq,209,NC_048117
Pectobacterium phage Koot,2489628,phage,NCBI Refseq,209,NC_048118
Pectobacterium phage Phoria,2489634,phage,NCBI Refseq,209,NC_048119
Pectobacterium phage Zenivior,2489635,phage,NCBI Refseq,209,NC_048120
Staphylococcus phage phiSP44-1,2491321,phage,NCBI Refseq,209,NC_055019
Klebsiella phage Henu1,2492437,phage,NCBI Refseq,209,NC_048138
Staphylococcus phage Henu2,2492948,phage,NCBI Refseq,209,NC_054980
Mycobacterium phage Henu3,2492961,phage,NCBI Refseq,209,NC_051589
Escherichia phage T1,2492962,phage,NCBI Refseq,209,NC_005833
Sulfolobales Beppu filamentous virus 2,2493123,phage,NCBI Refseq,209,NC_048128
Sulfolobales Beppu filamentous virus 3,2493124,phage,NCBI Refseq,209,NC_048127
Paracoccus phage vB_PmaS-R3,2494563,phage,NCBI Refseq,209,NC_026608
Bacillus virus SRT01hs,2495532,phage,NCBI Refseq,209,NC_049973
Staphylococcus phage SP120,2495553,phage,NCBI Refseq,209,NC_055021
Staphylococcus phage SP197,2495554,phage,NCBI Refseq,209,NC_055022
Staphylococcus phage SP276,2495555,phage,NCBI Refseq,209,NC_055023
Cronobacter phage CS01,2496544,phage,NCBI Refseq,209,NC_048088
Escherichia phage SRT8,2496545,phage,NCBI Refseq,209,NC_042043
Escherichia phage vB_EcoS_IME347,2496546,phage,NCBI Refseq,209,NC_047960
Escherichia phage vB_EcoS_ESCO41,2496547,phage,NCBI Refseq,209,NC_047820
Escherichia phage vB_EcoS_swan01,2496549,phage,NCBI Refseq,209,NC_048202
Escherichia phage SECphi27,2496550,phage,NCBI Refseq,209,NC_047938
Shigella phage pSf-1,2496551,phage,NCBI Refseq,209,NC_021331
Halobacterium virus ChaoS9,2496992,phage,NCBI Refseq,209,NC_054953
Pseudomonas phage PA01,2498591,phage,NCBI Refseq,209,NC_048626
Escherichia phage Ro45lw,2498616,phage,NCBI Refseq,209,NC_048136
Arthrobacter phage GreenHearts,2499003,phage,NCBI Refseq,209,NC_054420
Arthrobacter phage Litotes,2499008,phage,NCBI Refseq,209,NC_054424
Arthrobacter phage Maja,2499009,phage,NCBI Refseq,209,NC_048140
Arthrobacter phage Wawa,2499021,phage,NCBI Refseq,209,NC_054430
Gordonia phage Kenna,2499025,phage,NCBI Refseq,209,NC_048141
Mycobacterium phage DrLupo,2499037,phage,NCBI Refseq,209,NC_048743
Mycobacterium phage IronMan,2499042,phage,NCBI Refseq,209,NC_054814
Mycobacterium phage Zetzy,2499071,phage,NCBI Refseq,209,NC_054761
Streptomyces phage Hiyaa,2499072,phage,NCBI Refseq,209,NC_048139
Pantoea phage vB_PagS_AAS23,2499073,phage,NCBI Refseq,209,NC_048137
Escherichia phage AnYang,2499909,phage,NCBI Refseq,209,NC_055782
Salmonella phage TS13,2500149,phage,NCBI Refseq,209,NC_053004
Klebsiella phage YX3973,2500166,phage,NCBI Refseq,209,NC_054652
Salmonella phage Season12,2500556,phage,NCBI Refseq,209,NC_052990
Staphylococcus virus B122,2500557,phage,NCBI Refseq,209,NC_054979
Mycobacterium phage Malec,2500574,phage,NCBI Refseq,209,NC_054813
Vibrio virus vB_VspP_SBP1,2500581,phage,NCBI Refseq,209,NC_055784
Escherichia phage vB_EcoM_005,2500761,phage,NCBI Refseq,209,NC_055783
Microbacterium phage Schubert,2500787,phage,NCBI Refseq,209,NC_048144
Gordonia phage Mutzi,2500789,phage,NCBI Refseq,209,NC_055785
Mycobacterium phage Poenanya,2500793,phage,NCBI Refseq,209,NC_051699
Streptomyces phage Austintatious,2500795,phage,NCBI Refseq,209,NC_048153
Streptomyces phage WheeHeim,2500797,phage,NCBI Refseq,209,NC_055060
Mycobacterium phage CicholasNage,2500799,phage,NCBI Refseq,209,NC_055786
Bacillus phage DK1,2500808,phage,NCBI Refseq,209,NC_049967
Bacillus phage DK2,2500809,phage,NCBI Refseq,209,NC_049968
Bacillus phage DK3,2500810,phage,NCBI Refseq,209,NC_049969
Lactococcus phage 20R03M,2500815,phage,NCBI Refseq,209,NC_054991
Lactococcus phage 8V08,2500816,phage,NCBI Refseq,209,NC_049446
Lactococcus phage MV10L,2500819,phage,NCBI Refseq,209,NC_049447
Acinetobacter phage AbKT21phiIII,2500826,phage,NCBI Refseq,209,NC_048142
Acinetobacter phage AbTZA1,2500827,phage,NCBI Refseq,209,NC_049445
Klebsiella phage KpKT21phi1,2500828,phage,NCBI Refseq,209,NC_048143
Enterococcus phage vB_EfaP_Zip,2501743,phage,NCBI Refseq,209,NC_049930
Escherichia phage vB_EcoM_G4498,2502301,phage,NCBI Refseq,209,NC_054918
Escherichia phage vB_EcoM_G50,2502303,phage,NCBI Refseq,209,NC_054917
Escherichia phage vB_EcoM_G4507,2502306,phage,NCBI Refseq,209,NC_054919
Escherichia phage vB_EcoM_Goslar,2502409,phage,NCBI Refseq,209,NC_048170
Mycobacterium phage AFIS,2502418,phage,NCBI Refseq,209,NC_052413
Gordonia phage Sombrero,2502420,phage,NCBI Refseq,209,NC_048746
Mycobacterium phage SpikeBT,2502422,phage,NCBI Refseq,209,NC_052466
Mycobacterium phage Ochi17,2502425,phage,NCBI Refseq,209,NC_055787
Mycobacterium phage Rajelicia,2502444,phage,NCBI Refseq,209,NC_052456
Mycobacterium phage Pollywog,2502448,phage,NCBI Refseq,209,NC_051701
Mycobacterium phage JewelBug,2502450,phage,NCBI Refseq,209,NC_054780
Mycobacterium phage QBert,2502469,phage,NCBI Refseq,209,NC_054720
Mycobacterium phage NoodleTree,2502470,phage,NCBI Refseq,209,NC_054719
Escherichia phage phiK,2507234,phage,NCBI Refseq,209,NC_001730
Aeromonas phage CF7,2507411,phage,NCBI Refseq,209,NC_047865
Escherichia phage vB_EcoS_IME542,2507711,phage,NCBI Refseq,209,NC_048208
Shigella phage vB_SsoS_008,2507846,phage,NCBI Refseq,209,NC_048150
Gordonia phage Rickmore,2507854,phage,NCBI Refseq,209,NC_048749
Mycobacterium phage KiSi,2507856,phage,NCBI Refseq,209,NC_051619
Gordonia phage Duffington,2507858,phage,NCBI Refseq,209,NC_048750
Gordonia phage Asapag,2507862,phage,NCBI Refseq,209,NC_048146
Gordonia phage NosilaM,2507863,phage,NCBI Refseq,209,NC_055788
Salmonella phage 1-23,2508061,phage,NCBI Refseq,209,NC_048149
Salmonella phage 3-29,2508069,phage,NCBI Refseq,209,NC_048145
Pantoea phage vB_PagM_LIET2,2508071,phage,NCBI Refseq,209,NC_048751
Providencia phage vB PstP PS3,2508090,phage,NCBI Refseq,209,NC_048148
Vibrio phage 2 TSL-2019,2508172,phage,NCBI Refseq,209,NC_048747
Escherichia phage vB_EcoS_HdH2,2508174,phage,NCBI Refseq,209,NC_048748
Escherichia phage vB_EcoM_OE5505,2508177,phage,NCBI Refseq,209,NC_054926
Escherichia phage vB_EcoM_G8,2508179,phage,NCBI Refseq,209,NC_054915
Escherichia phage vB_EcoM_KAW1E185,2508180,phage,NCBI Refseq,209,NC_054922
Escherichia phage vB_EcoM_G9062,2508181,phage,NCBI Refseq,209,NC_054920
Nitrosopumilus spindle-shaped virus,2508184,phage,NCBI Refseq,209,NC_048199
Escherichia phage vB_EcoS_G29-2,2508189,phage,NCBI Refseq,209,NC_049822
Escherichia phage vB_EcoM_WFH,2508192,phage,NCBI Refseq,209,NC_048194
Escherichia phage vB_EcoM_WFC,2508193,phage,NCBI Refseq,209,NC_048195
Escherichia phage vB_EcoM_KWBSE43-6,2508194,phage,NCBI Refseq,209,NC_048186
Escherichia phage vB_EcoM_Schickermooser,2508195,phage,NCBI Refseq,209,NC_048196
Escherichia phage PTXU04,2508206,phage,NCBI Refseq,209,NC_048193
Pseudomonas phage vB_PaeM_SCUT-S1,2508865,phage,NCBI Refseq,209,NC_048745
Staphylococcus phage vB_SauS_fPfSau02,2510149,phage,NCBI Refseq,209,NC_055039
Staphylococcus phage vB_SpsS_QT1,2510452,phage,NCBI Refseq,209,NC_048192
Klebsiella phage ST15-OXA48phi14.1,2510455,phage,NCBI Refseq,209,NC_049454
Klebsiella phage ST13-OXA48phi12.1,2510464,phage,NCBI Refseq,209,NC_049453
Klebsiella phage ST512-KPC3phi13.2,2510470,phage,NCBI Refseq,209,NC_049452
Klebsiella phage ST147-VIM1phi7.1,2510480,phage,NCBI Refseq,209,NC_049451
Klebsiella phage ST16-OXA48phi5.4,2510483,phage,NCBI Refseq,209,NC_049450
Klebsiella phage ST437-OXA245phi4.1,2510486,phage,NCBI Refseq,209,NC_049448
Klebsiella phage ST437-OXA245phi4.2,2510487,phage,NCBI Refseq,209,NC_049449
Arthrobacter phage Sonali,2510495,phage,NCBI Refseq,209,NC_048152
Gordonia phage IDyn,2510506,phage,NCBI Refseq,209,NC_055789
Gordonia phage Tiamoceli,2510508,phage,NCBI Refseq,209,NC_053211
Streptomyces phage Janus,2510525,phage,NCBI Refseq,209,NC_054660
Streptomyces phage Vash,2510568,phage,NCBI Refseq,209,NC_048154
Streptomyces phage Lilbooboo,2510571,phage,NCBI Refseq,209,NC_048155
Mycobacterium phage Nibb,2510585,phage,NCBI Refseq,209,NC_051624
Lactobacillus phage SAC12B,2510941,phage,NCBI Refseq,209,NC_048754
Lactobacillus phage 521B,2510942,phage,NCBI Refseq,209,NC_048752
Lactobacillus phage 3-521,2510943,phage,NCBI Refseq,209,NC_048753
Gordonia phage Walrus,2517927,phage,NCBI Refseq,209,NC_055792
Mycobacterium Phage Niklas,2517936,phage,NCBI Refseq,209,NC_051625
Mycobacterium phage Cornucopia,2517944,phage,NCBI Refseq,209,NC_051645
Mycobacterium phage Dulcie,2517948,phage,NCBI Refseq,209,NC_052429
Mycobacterium phage GreaseLightnin,2517951,phage,NCBI Refseq,209,NC_051731
Mycobacterium phage Miramae,2517961,phage,NCBI Refseq,209,NC_054802
Mycobacterium phage Pinnie,2517965,phage,NCBI Refseq,209,NC_054447
Mycobacterium phage Piper2020,2517966,phage,NCBI Refseq,209,NC_051697
Mycobacterium phage Refuge,2517967,phage,NCBI Refseq,209,NC_054786
Mycobacterium phage Scorpia,2517968,phage,NCBI Refseq,209,NC_054775
Mycobacterium phage Silverleaf,2517969,phage,NCBI Refseq,209,NC_055790
Mycobacterium phage SwagPigglett,2517970,phage,NCBI Refseq,209,NC_051714
Mycobacterium phage Typha,2517971,phage,NCBI Refseq,209,NC_054393
Streptomyces phage EGole,2517973,phage,NCBI Refseq,209,NC_055791
Escherichia phage NC-A,2528528,phage,NCBI Refseq,209,NC_048163
Escherichia phage HZP2,2530019,phage,NCBI Refseq,209,NC_048164
Fusobacterium phage Fnu1,2530024,phage,NCBI Refseq,209,NC_055035
Erwinia phage Derbicus,2530027,phage,NCBI Refseq,209,NC_048173
Klebsiella phage vB_KpnS_FZ10,2530029,phage,NCBI Refseq,209,NC_049840
Burkholderia phage BcepSaruman,2530032,phage,NCBI Refseq,209,NC_049850
Burkholderia phage BcepSauron,2530033,phage,NCBI Refseq,209,NC_049851
Shigella phage MK-13,2530042,phage,NCBI Refseq,209,NC_049455
Gordonia phage BrutonGaster,2530116,phage,NCBI Refseq,209,NC_048169
Microbacterium phage Fireman,2530118,phage,NCBI Refseq,209,NC_048165
Mycobacterium phage Fancypants,2530128,phage,NCBI Refseq,209,NC_051656
Mycobacterium phage Kevin1,2530132,phage,NCBI Refseq,209,NC_054451
Mycobacterium phage Patt,2530139,phage,NCBI Refseq,209,NC_051592
Mycobacterium phage Pharaoh,2530140,phage,NCBI Refseq,209,NC_054784
Mycobacterium phage Rabbs,2530143,phage,NCBI Refseq,209,NC_054441
Mycobacterium phage Ringer,2530144,phage,NCBI Refseq,209,NC_052458
Mycobacterium phage Rutherferd,2530146,phage,NCBI Refseq,209,NC_052461
Mycobacterium phage Veracruz,2530154,phage,NCBI Refseq,209,NC_054770
Streptomyces phage Caelum,2530160,phage,NCBI Refseq,209,NC_054666
Pseudomonas phage Lana,2530172,phage,NCBI Refseq,209,NC_048166
Shigella phage Buco,2530183,phage,NCBI Refseq,209,NC_048174
Lactococcus virus P2,254252,phage,NCBI Refseq,209,NC_042024
Lactococcus phage Q33,254253,phage,NCBI Refseq,209,NC_049809
Enterobacteria phage 2851,254397,phage,NCBI Refseq,209,NC_049943
Synechococcus phage S-B28,2545435,phage,NCBI Refseq,209,NC_048171
Enterococcus phage vB_EfaP_Ef7.2,2546618,phage,NCBI Refseq,209,NC_049934
Enterococcus phage vB_EfaP_Ef7.3,2546619,phage,NCBI Refseq,209,NC_049939
Enterococcus phage vB_EfaP_Ef7.4,2546620,phage,NCBI Refseq,209,NC_049940
Enterococcus phage vB_EfaP_Ef6.2,2546621,phage,NCBI Refseq,209,NC_049932
Enterococcus phage vB_EfaP_Ef6.3,2546622,phage,NCBI Refseq,209,NC_049933
Enterococcus phage vB_EfaP_Efmus3,2546623,phage,NCBI Refseq,209,NC_049936
Enterococcus phage vB_EfaP_Efmus1,2546625,phage,NCBI Refseq,209,NC_049938
Enterococcus phage vB_EfaP_Efmus4,2546626,phage,NCBI Refseq,209,NC_049935
Escherichia phage Minorna,2547246,phage,NCBI Refseq,209,NC_048172
Tenacibaculum phage PTm1,2547425,phage,NCBI Refseq,209,NC_049340
